scheme_code,scheme_name,date,nav
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-05-2023,167.029
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-05-2023,166.461
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-05-2023,167.103
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-05-2023,167.051
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,19-05-2023,166.652
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,18-05-2023,166.358
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-05-2023,166.186
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-05-2023,166.736
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,15-05-2023,166.613
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,12-05-2023,166.12
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,11-05-2023,165.97
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-05-2023,165.777
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,09-05-2023,165.791
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,08-05-2023,165.826
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,05-05-2023,165.227
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,04-05-2023,165.692
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,03-05-2023,165.048
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-05-2023,164.683
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-04-2023,164.22
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-04-2023,163.112
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,26-04-2023,162.551
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-04-2023,161.981
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-04-2023,161.696
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-04-2023,161.017
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-04-2023,161.282
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,19-04-2023,161.191
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,18-04-2023,161.721
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-04-2023,161.739
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,13-04-2023,161.53
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,12-04-2023,161.084
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,11-04-2023,160.946
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-04-2023,160.194
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,06-04-2023,160.266
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,05-04-2023,160.01
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,03-04-2023,159.449
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,31-03-2023,159.12
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,29-03-2023,157.26
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-03-2023,156.026
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-03-2023,156.379
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-03-2023,156.501
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-03-2023,157.468
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-03-2023,157.623
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-03-2023,157.38
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-03-2023,156.447
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-03-2023,157.679
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-03-2023,156.368
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,15-03-2023,155.533
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,14-03-2023,156.286
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,13-03-2023,156.22
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-03-2023,157.435
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,09-03-2023,158.26
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,08-03-2023,159.178
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,06-03-2023,158.87
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,03-03-2023,158.362
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-03-2023,156.52
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,01-03-2023,157.058
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-02-2023,155.888
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-02-2023,155.854
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-02-2023,156.278
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-02-2023,156.719
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-02-2023,156.975
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-02-2023,158.174
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-02-2023,158.674
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-02-2023,159.16
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-02-2023,160.008
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,15-02-2023,159.888
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,14-02-2023,159.635
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,13-02-2023,159.247
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-02-2023,159.855
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,09-02-2023,160.032
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,08-02-2023,160.053
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,07-02-2023,159.795
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,06-02-2023,159.851
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,03-02-2023,160.019
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-02-2023,159.313
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,01-02-2023,157.709
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,31-01-2023,158.643
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,30-01-2023,157.214
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-01-2023,157.774
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-01-2023,158.847
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-01-2023,160.332
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-01-2023,160.696
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-01-2023,159.913
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,19-01-2023,159.908
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,18-01-2023,160.16
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-01-2023,160.401
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-01-2023,160.389
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,13-01-2023,160.079
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,12-01-2023,159.502
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,11-01-2023,159.504
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-01-2023,159.178
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,09-01-2023,160.37
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,06-01-2023,159.15
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,05-01-2023,159.557
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,04-01-2023,159.822
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,03-01-2023,160.354
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-01-2023,159.956
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,30-12-2022,159.427
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,29-12-2022,159.249
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-12-2022,158.834
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-12-2022,158.963
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,26-12-2022,158.261
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-12-2022,156.179
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-12-2022,158.353
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-12-2022,159.234
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-12-2022,160.266
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,19-12-2022,160.371
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-12-2022,160.08
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,15-12-2022,161.508
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,14-12-2022,162.969
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,13-12-2022,162.677
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,12-12-2022,161.218
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,09-12-2022,160.637
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,08-12-2022,161.154
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,07-12-2022,159.793
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,06-12-2022,160.635
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,05-12-2022,160.047
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-12-2022,159.907
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,01-12-2022,159.832
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,30-11-2022,158.634
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,29-11-2022,158.282
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-11-2022,158.466
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-11-2022,158.202
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-11-2022,158.111
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-11-2022,157.351
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-11-2022,156.641
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-11-2022,156.171
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,18-11-2022,156.352
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-11-2022,156.251
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-11-2022,156.352
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,15-11-2022,156.607
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,14-11-2022,155.806
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,11-11-2022,155.936
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-11-2022,154.91
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,09-11-2022,155.315
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,07-11-2022,154.688
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,04-11-2022,152.692
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,03-11-2022,152.479
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-11-2022,152.33
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,01-11-2022,152.759
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,31-10-2022,152.622
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-10-2022,151.626
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-10-2022,151.843
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-10-2022,151.639
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-10-2022,149.419
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-10-2022,149.035
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,19-10-2022,148.64
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,18-10-2022,148.528
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-10-2022,147.189
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,14-10-2022,145.796
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,13-10-2022,145.435
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,12-10-2022,146.044
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,11-10-2022,145.374
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-10-2022,146.826
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,07-10-2022,147.414
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,06-10-2022,147.867
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,04-10-2022,147.413
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,03-10-2022,144.869
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,30-09-2022,146.266
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,29-09-2022,144.402
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-09-2022,144.031
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-09-2022,144.882
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,26-09-2022,145.029
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-09-2022,147.409
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-09-2022,150.007
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-09-2022,150.565
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-09-2022,151.113
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,19-09-2022,150.109
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-09-2022,149.613
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,15-09-2022,151.839
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,14-09-2022,152.315
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,13-09-2022,152.284
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,12-09-2022,152.233
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,09-09-2022,151.489
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,08-09-2022,150.947
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,07-09-2022,149.504
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,06-09-2022,149.32
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,05-09-2022,149.326
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-09-2022,148.788
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,01-09-2022,148.668
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,30-08-2022,149.005
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,29-08-2022,147.502
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,26-08-2022,148.342
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-08-2022,148.35
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-08-2022,148.224
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-08-2022,147.824
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-08-2022,147.186
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,19-08-2022,148.737
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,18-08-2022,149.979
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-08-2022,149.763
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-08-2022,149.311
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,12-08-2022,148.355
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,11-08-2022,148.041
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-08-2022,147.018
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,08-08-2022,146.7
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,05-08-2022,146.132
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,04-08-2022,146.092
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,03-08-2022,145.556
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-08-2022,145.672
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,01-08-2022,145.622
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,29-07-2022,144.238
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-07-2022,143.055
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-07-2022,141.661
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,26-07-2022,140.728
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-07-2022,141.859
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-07-2022,142.211
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-07-2022,141.522
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-07-2022,140.646
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,19-07-2022,139.911
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,18-07-2022,139.523
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,15-07-2022,138.025
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,14-07-2022,137.266
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,13-07-2022,137.495
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,12-07-2022,137.809
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,11-07-2022,138.449
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,08-07-2022,138.339
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,07-07-2022,138.008
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,06-07-2022,137.173
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,05-07-2022,135.878
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,04-07-2022,135.903
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,01-07-2022,135.124
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,30-06-2022,134.841
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,29-06-2022,134.907
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-06-2022,135.276
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-06-2022,135.41
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-06-2022,134.313
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-06-2022,133.278
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-06-2022,132.394
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-06-2022,133.288
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-06-2022,131.549
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-06-2022,131.908
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-06-2022,132.432
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,15-06-2022,134.534
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,14-06-2022,134.138
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,13-06-2022,134.692
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-06-2022,136.73
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,09-06-2022,138.128
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,08-06-2022,137.688
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,07-06-2022,138.009
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,06-06-2022,138.951
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,03-06-2022,139.296
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-06-2022,139.803
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,01-06-2022,139.497
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,31-05-2022,139.675
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,30-05-2022,139.628
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-05-2022,137.62
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,26-05-2022,136.443
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-05-2022,135.362
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-05-2022,136.188
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-05-2022,136.868
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-05-2022,136.988
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,19-05-2022,135.229
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,18-05-2022,137.129
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-05-2022,137.195
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-05-2022,135.228
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,13-05-2022,134.901
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,12-05-2022,134.633
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,11-05-2022,136.137
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-05-2022,136.684
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,09-05-2022,137.507
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,06-05-2022,138.47
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,05-05-2022,139.64
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,04-05-2022,139.72
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-05-2022,141.677
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,29-04-2022,141.877
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-04-2022,142.191
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-04-2022,141.448
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,26-04-2022,141.94
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-04-2022,141.236
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-04-2022,142.421
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-04-2022,143.455
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-04-2022,142.715
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,19-04-2022,142.673
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,18-04-2022,143.299
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,13-04-2022,144.006
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,12-04-2022,143.788
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,11-04-2022,144.46
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,08-04-2022,144.452
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,07-04-2022,143.956
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,06-04-2022,144.441
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,05-04-2022,144.745
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,04-04-2022,144.325
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,01-04-2022,143.253
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,31-03-2022,142.717
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,30-03-2022,142.498
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,29-03-2022,141.758
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-03-2022,141.008
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-03-2022,140.797
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-03-2022,140.966
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-03-2022,140.932
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-03-2022,141.058
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-03-2022,140.541
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-03-2022,140.627
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-03-2022,139.443
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,15-03-2022,138.034
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,14-03-2022,138.3
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,11-03-2022,138.133
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-03-2022,137.743
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,09-03-2022,136.998
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,08-03-2022,135.914
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,07-03-2022,135.123
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,04-03-2022,136.385
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,03-03-2022,137.563
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-03-2022,138.149
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-02-2022,138.547
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-02-2022,137.912
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-02-2022,136.317
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,23-02-2022,139.261
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,22-02-2022,139.139
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-02-2022,139.644
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,18-02-2022,140.234
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,17-02-2022,140.51
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,16-02-2022,140.451
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,15-02-2022,140.63
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,14-02-2022,139.015
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,11-02-2022,141.059
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,10-02-2022,142.232
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,09-02-2022,141.855
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,08-02-2022,141.013
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,07-02-2022,141.203
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,04-02-2022,141.875
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,03-02-2022,142.158
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,02-02-2022,142.817
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,01-02-2022,142.179
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,31-01-2022,141.346
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,28-01-2022,140.335
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,27-01-2022,139.874
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,25-01-2022,140.819
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,24-01-2022,140.352
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,21-01-2022,142.873
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,20-01-2022,143.995
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,19-01-2022,144.275
